refund_id,order_item_id,refund_amount,refund_date,refund_reason
6659,95058,10.36,2026-02-12,Damaged Item
6660,213796,9.34,2026-02-12,Damaged Item
6661,28192,37.94,2026-02-12,Damaged Item
6662,285958,13.32,2026-02-12,Customer Error
6663,129045,41.56,2026-02-12,Late Delivery
6664,149529,8.05,2026-02-12,Damaged Item
6665,55428,135.8,2026-02-12,Wrong Item
6666,19523,1.9,2026-02-12,Wrong Item
6667,37928,9.73,2026-02-12,Wrong Item
6668,123645,33.99,2026-02-12,Wrong Item
6669,142148,5.44,2026-02-12,Late Delivery
6670,289568,1.42,2026-02-12,Late Delivery
6671,19253,99.41,2026-02-12,Customer Error
6672,282892,37.32,2026-02-12,Customer Error
6673,9152,5.71,2026-02-12,Customer Error
6674,3702,87.14,2026-02-12,Late Delivery
6675,107829,12.58,2026-02-12,Wrong Item
6676,285954,57.45,2026-02-12,Late Delivery
6677,289615,54.29,2026-02-12,Wrong Item
6678,190434,8.63,2026-02-12,Late Delivery
6679,18780,22.49,2026-02-12,Customer Error
6680,228326,28.19,2026-02-12,Damaged Item
6681,273669,22.18,2026-02-12,Late Delivery
6682,262377,25.36,2026-02-12,Late Delivery
6683,223917,11.18,2026-02-12,Customer Error
6684,264202,92.9,2026-02-12,Late Delivery
6685,106958,32.75,2026-02-12,Late Delivery
6686,49557,4.89,2026-02-12,Damaged Item
6687,56761,1.4,2026-02-12,Damaged Item
6688,253115,5.14,2026-02-12,Customer Error
6689,229336,25.95,2026-02-12,Damaged Item
6690,278166,22.23,2026-02-12,Damaged Item
6691,271582,18.48,2026-02-12,Late Delivery
6692,297551,52.08,2026-02-12,Damaged Item
6693,43180,51.06,2026-02-12,Wrong Item
6694,184184,9.55,2026-02-12,Late Delivery
6695,137756,31.7,2026-02-12,Customer Error
6696,88328,12.83,2026-02-12,Late Delivery
6697,64024,16.06,2026-02-12,Wrong Item
6698,112736,4.65,2026-02-12,Wrong Item
6699,10662,14.45,2026-02-12,Wrong Item
6700,3166,90.27,2026-02-12,Wrong Item
6701,100980,4.06,2026-02-12,Late Delivery
6702,277360,53.37,2026-02-12,Damaged Item
6703,259228,29.46,2026-02-12,Damaged Item
6704,157436,23.95,2026-02-12,Late Delivery
6705,216529,20.24,2026-02-12,Late Delivery
6706,7836,33.91,2026-02-12,Wrong Item
6707,233885,48.72,2026-02-12,Wrong Item
6708,230906,27.78,2026-02-12,Customer Error
6709,120264,14.96,2026-02-12,Wrong Item
6710,132620,22.97,2026-02-12,Wrong Item
6711,86922,6.76,2026-02-12,Customer Error
6712,45619,16.75,2026-02-12,Wrong Item
6713,263633,28.29,2026-02-12,Damaged Item
6714,215880,6.12,2026-02-12,Damaged Item
6715,58323,7.28,2026-02-12,Late Delivery
6716,292081,7.98,2026-02-12,Customer Error
6717,222121,7.45,2026-02-12,Late Delivery
6718,160946,18.14,2026-02-12,Customer Error
6719,241028,20.76,2026-02-12,Damaged Item
6720,254688,20.6,2026-02-12,Customer Error
6721,50417,24.09,2026-02-12,Damaged Item
6722,119294,13.69,2026-02-12,Late Delivery
6723,78044,38.98,2026-02-12,Wrong Item
6724,172430,104.58,2026-02-12,Damaged Item
6725,294186,9.58,2026-02-12,Customer Error
6726,212013,73.92,2026-02-12,Late Delivery
6727,34674,11.3,2026-02-12,Customer Error
6728,265569,22.05,2026-02-12,Customer Error
6729,213262,10.25,2026-02-12,Customer Error
6730,302776,20.98,2026-02-12,Damaged Item
6731,230511,45.37,2026-02-12,Wrong Item
6732,87510,22.85,2026-02-12,Damaged Item
6733,303675,26.74,2026-02-12,Wrong Item
6734,146193,20.21,2026-02-12,Damaged Item
6735,10987,28.45,2026-02-12,Wrong Item
6736,56753,10.72,2026-02-12,Wrong Item
6737,34332,24.52,2026-02-12,Damaged Item
6738,223959,16.34,2026-02-12,Damaged Item
6739,27253,51.5,2026-02-12,Late Delivery
6740,115241,16.3,2026-02-12,Damaged Item
6741,142271,10.41,2026-02-12,Late Delivery
6742,298453,29.9,2026-02-12,Late Delivery
6743,92401,42.18,2026-02-12,Late Delivery
6744,134204,24.3,2026-02-12,Late Delivery
6745,246388,158.64,2026-02-12,Damaged Item
6746,219754,19.13,2026-02-12,Late Delivery
6747,196932,10.13,2026-02-12,Customer Error
6748,127204,35.4,2026-02-12,Late Delivery
6749,46948,38.92,2026-02-12,Damaged Item
6750,267749,22.36,2026-02-12,Damaged Item
6751,29039,67.69,2026-02-12,Wrong Item
6752,17695,27.84,2026-02-12,Customer Error
6753,99279,83.17,2026-02-12,Customer Error
6754,70375,92.88,2026-02-12,Damaged Item
6755,199336,65.15,2026-02-12,Late Delivery
6756,197410,30.13,2026-02-12,Damaged Item
6757,136469,23.88,2026-02-12,Late Delivery
6758,230336,5.2,2026-02-12,Customer Error
6759,249478,178.33,2026-02-12,Wrong Item
6760,34615,10.16,2026-02-12,Damaged Item
6761,257487,29.61,2026-02-12,Customer Error
6762,301248,16.55,2026-02-12,Customer Error
6763,262748,21.58,2026-02-12,Wrong Item
6764,297918,15.3,2026-02-12,Damaged Item
6765,98268,30.9,2026-02-12,Wrong Item
6766,215053,8.68,2026-02-12,Wrong Item
6767,61906,43.77,2026-02-12,Wrong Item
6768,24628,48.63,2026-02-12,Late Delivery
6769,55456,9.63,2026-02-12,Late Delivery
6770,73826,12.26,2026-02-12,Late Delivery
6771,117979,11.36,2026-02-12,Late Delivery
6772,196967,44.41,2026-02-12,Wrong Item
6773,215280,56.52,2026-02-12,Damaged Item
6774,198872,5.49,2026-02-12,Damaged Item
6775,34248,153.07,2026-02-12,Customer Error
6776,213588,220.67,2026-02-12,Wrong Item
6777,192407,5.17,2026-02-12,Wrong Item
6778,155839,213.24,2026-02-12,Late Delivery
6779,191224,28.97,2026-02-12,Late Delivery
6780,118906,16.11,2026-02-12,Wrong Item
6781,128962,1.94,2026-02-12,Damaged Item
6782,150284,6.26,2026-02-12,Damaged Item
6783,16549,12.94,2026-02-12,Late Delivery
6784,123686,9.63,2026-02-12,Damaged Item
6785,233717,35.1,2026-02-12,Customer Error
6786,302094,73.48,2026-02-12,Damaged Item
6787,68222,9.32,2026-02-12,Wrong Item
6788,113349,112.1,2026-02-12,Wrong Item
6789,168071,8.24,2026-02-12,Wrong Item
6790,144510,88.01,2026-02-12,Damaged Item
6791,87401,31.89,2026-02-12,Late Delivery
6792,153468,12.58,2026-02-12,Customer Error
6793,210990,10.26,2026-02-12,Late Delivery
6794,111380,82.54,2026-02-12,Customer Error
6795,298995,2.97,2026-02-12,Wrong Item
6796,115829,12.21,2026-02-12,Late Delivery
6797,115929,13.63,2026-02-12,Damaged Item
6798,109048,69.16,2026-02-12,Wrong Item
6799,230471,3.87,2026-02-12,Damaged Item
6800,55978,14.56,2026-02-12,Late Delivery
6801,101818,59.31,2026-02-12,Damaged Item
6802,16019,10.95,2026-02-12,Wrong Item
6803,32267,5.96,2026-02-12,Damaged Item
6804,144687,36.46,2026-02-12,Wrong Item
6805,121702,13.2,2026-02-12,Late Delivery
6806,127369,67.6,2026-02-12,Customer Error
6807,232404,34.76,2026-02-12,Late Delivery
6808,95079,1.01,2026-02-12,Customer Error
6809,115968,31.87,2026-02-12,Customer Error
6810,177381,6.11,2026-02-12,Customer Error
6811,7954,3.86,2026-02-12,Late Delivery
6812,238291,7.79,2026-02-12,Damaged Item
6813,288821,19.39,2026-02-12,Wrong Item
6814,187849,24.49,2026-02-12,Wrong Item
6815,268656,24.56,2026-02-12,Customer Error
6816,273949,76.45,2026-02-12,Wrong Item
6817,254395,22.74,2026-02-12,Customer Error
6818,56162,3.84,2026-02-12,Late Delivery
6819,45577,20.25,2026-02-12,Late Delivery
6820,280888,2.44,2026-02-12,Wrong Item
6821,190421,29.07,2026-02-12,Wrong Item
6822,482,10.92,2026-02-12,Damaged Item
6823,275041,34.06,2026-02-12,Damaged Item
6824,240887,20.51,2026-02-12,Late Delivery
6825,57310,19.46,2026-02-12,Late Delivery
6826,282191,11.17,2026-02-12,Wrong Item
6827,115690,18.27,2026-02-12,Wrong Item
6828,192316,17.69,2026-02-12,Damaged Item
6829,159364,25.29,2026-02-12,Wrong Item
6830,9966,3.47,2026-02-12,Late Delivery
6831,208567,23.02,2026-02-12,Customer Error
6832,247857,19.78,2026-02-12,Late Delivery
6833,71311,24.15,2026-02-12,Customer Error
6834,201487,7.76,2026-02-12,Customer Error
6835,144464,54.26,2026-02-12,Late Delivery
6836,124171,22.84,2026-02-12,Damaged Item
6837,187036,14.74,2026-02-12,Damaged Item
6838,190440,78.8,2026-02-12,Late Delivery
6839,125520,21.02,2026-02-12,Wrong Item
6840,127910,27.47,2026-02-12,Customer Error
6841,146246,64.7,2026-02-12,Damaged Item
6842,152957,30.27,2026-02-12,Late Delivery
6843,38115,61.16,2026-02-12,Late Delivery
6844,38355,104.88,2026-02-12,Damaged Item
6845,136102,1.49,2026-02-12,Late Delivery
6846,223223,52.77,2026-02-12,Damaged Item
6847,257803,30.96,2026-02-12,Wrong Item
6848,234995,8.84,2026-02-12,Wrong Item
6849,64277,60.13,2026-02-12,Customer Error
6850,276622,77.31,2026-02-12,Wrong Item
6851,101359,12.16,2026-02-12,Customer Error
6852,287728,79.82,2026-02-12,Late Delivery
6853,186854,133.6,2026-02-12,Wrong Item
6854,4898,33.52,2026-02-12,Customer Error
6855,195955,559.55,2026-02-12,Late Delivery
6856,94536,44.17,2026-02-12,Late Delivery
6857,221840,41.6,2026-02-12,Late Delivery
6858,65991,53.29,2026-02-12,Customer Error
6859,57654,57.12,2026-02-12,Wrong Item
6860,3168,10.83,2026-02-12,Late Delivery
6861,120223,55.05,2026-02-12,Customer Error
6862,49206,41.43,2026-02-12,Damaged Item
6863,61827,10.63,2026-02-12,Customer Error
6864,163697,12.13,2026-02-12,Wrong Item
6865,19893,7.33,2026-02-12,Late Delivery
6866,280823,51.53,2026-02-12,Wrong Item
6867,116317,90.51,2026-02-12,Damaged Item
6868,223667,30.23,2026-02-12,Customer Error
6869,198938,25.42,2026-02-12,Damaged Item
6870,192667,6.05,2026-02-12,Wrong Item
6871,94626,7.39,2026-02-12,Wrong Item
6872,221761,20.09,2026-02-12,Customer Error
6873,131237,41.9,2026-02-12,Late Delivery
6874,12489,2.93,2026-02-12,Late Delivery
6875,214393,28.75,2026-02-12,Customer Error
6876,71852,53.9,2026-02-12,Damaged Item
6877,135093,6.08,2026-02-12,Damaged Item
6878,209794,2.5,2026-02-12,Customer Error
6879,228098,26.65,2026-02-12,Customer Error
6880,5250,17.44,2026-02-12,Wrong Item
6881,155579,3.0,2026-02-12,Customer Error
6882,198494,80.42,2026-02-12,Customer Error
6883,144541,8.55,2026-02-12,Late Delivery
6884,25964,10.37,2026-02-12,Late Delivery
6885,139588,8.79,2026-02-12,Wrong Item
6886,226419,66.99,2026-02-12,Late Delivery
6887,88264,18.74,2026-02-12,Damaged Item
6888,270853,203.7,2026-02-12,Customer Error
6889,30876,38.39,2026-02-12,Damaged Item
6890,159578,22.85,2026-02-12,Customer Error
6891,188560,2.11,2026-02-12,Wrong Item
6892,221071,11.49,2026-02-12,Customer Error
6893,80660,12.05,2026-02-12,Wrong Item
6894,39239,6.06,2026-02-12,Wrong Item
6895,46563,305.26,2026-02-12,Wrong Item
6896,72257,59.23,2026-02-12,Late Delivery
6897,289018,11.78,2026-02-12,Late Delivery
6898,193570,98.09,2026-02-12,Damaged Item
6899,94377,19.44,2026-02-12,Damaged Item
6900,280972,67.07,2026-02-12,Customer Error
6901,264946,11.61,2026-02-12,Wrong Item
6902,297512,16.8,2026-02-12,Damaged Item
6903,154762,8.82,2026-02-12,Wrong Item
6904,286462,49.49,2026-02-12,Customer Error
6905,202916,19.05,2026-02-12,Customer Error
6906,73095,27.24,2026-02-12,Late Delivery
6907,51336,36.8,2026-02-12,Customer Error
6908,288356,10.89,2026-02-12,Wrong Item
6909,230510,27.65,2026-02-12,Damaged Item
6910,263798,15.93,2026-02-12,Late Delivery
6911,121143,6.95,2026-02-12,Damaged Item
6912,280850,2.05,2026-02-12,Wrong Item
6913,297399,4.06,2026-02-12,Wrong Item
6914,27776,11.98,2026-02-12,Late Delivery
6915,82371,22.8,2026-02-12,Customer Error
6916,298706,91.83,2026-02-12,Damaged Item
6917,271223,28.39,2026-02-12,Damaged Item
6918,233201,1.45,2026-02-12,Customer Error
6919,46422,8.61,2026-02-12,Late Delivery
6920,207553,18.57,2026-02-12,Wrong Item
6921,71177,107.0,2026-02-12,Damaged Item
6922,114667,11.27,2026-02-12,Late Delivery
6923,12088,55.58,2026-02-12,Damaged Item
6924,232298,9.8,2026-02-12,Customer Error
6925,126698,23.26,2026-02-12,Damaged Item
6926,124343,10.16,2026-02-12,Damaged Item
6927,226732,75.25,2026-02-12,Late Delivery
6928,53382,9.46,2026-02-12,Damaged Item
6929,91030,83.31,2026-02-12,Late Delivery
6930,222287,69.99,2026-02-12,Wrong Item
6931,277626,70.49,2026-02-12,Wrong Item
6932,14529,30.87,2026-02-12,Wrong Item
6933,30347,5.15,2026-02-12,Wrong Item
6934,293905,44.58,2026-02-12,Late Delivery
6935,141681,16.02,2026-02-12,Damaged Item
6936,66400,3.89,2026-02-12,Customer Error
6937,87210,13.91,2026-02-12,Damaged Item
6938,197682,273.21,2026-02-12,Customer Error
6939,146490,3.38,2026-02-12,Late Delivery
6940,191132,8.2,2026-02-12,Customer Error
6941,211275,4.51,2026-02-12,Late Delivery
6942,55681,32.4,2026-02-12,Late Delivery
6943,87784,1.58,2026-02-12,Customer Error
6944,155046,6.19,2026-02-12,Damaged Item
6945,43516,70.68,2026-02-12,Wrong Item
6946,94758,88.83,2026-02-12,Damaged Item
6947,213337,11.58,2026-02-12,Damaged Item
6948,67797,40.71,2026-02-12,Late Delivery
6949,68458,6.92,2026-02-12,Customer Error
6950,151384,76.93,2026-02-12,Damaged Item
6951,157050,41.65,2026-02-12,Customer Error
6952,157252,14.86,2026-02-12,Damaged Item
6953,274590,85.88,2026-02-12,Wrong Item
6954,21092,35.5,2026-02-12,Late Delivery
6955,231984,10.12,2026-02-12,Customer Error
6956,229677,59.15,2026-02-12,Wrong Item
6957,118253,66.51,2026-02-12,Damaged Item
6958,176284,23.52,2026-02-12,Damaged Item
6959,210778,13.31,2026-02-12,Damaged Item
6960,186251,22.1,2026-02-12,Damaged Item
6961,40567,11.51,2026-02-12,Wrong Item
6962,77884,8.07,2026-02-12,Wrong Item
6963,57604,30.73,2026-02-12,Wrong Item
6964,121368,18.99,2026-02-12,Damaged Item
6965,255193,3.06,2026-02-12,Damaged Item
6966,114964,22.08,2026-02-12,Wrong Item
6967,177088,13.79,2026-02-12,Damaged Item
6968,83843,149.3,2026-02-12,Late Delivery
6969,173837,17.11,2026-02-12,Wrong Item
6970,121564,4.24,2026-02-12,Late Delivery
6971,277095,10.53,2026-02-12,Damaged Item
6972,242996,15.21,2026-02-12,Late Delivery
6973,93545,42.45,2026-02-12,Late Delivery
6974,31098,28.52,2026-02-12,Customer Error
6975,297758,1.86,2026-02-12,Wrong Item
6976,78624,119.8,2026-02-12,Late Delivery
6977,22833,21.33,2026-02-12,Customer Error
6978,249255,37.5,2026-02-12,Damaged Item
6979,289552,11.49,2026-02-12,Wrong Item
6980,286153,48.86,2026-02-12,Customer Error
6981,221606,14.51,2026-02-12,Damaged Item
6982,57817,8.65,2026-02-12,Wrong Item
6983,273399,4.72,2026-02-12,Customer Error
6984,245542,3.07,2026-02-12,Damaged Item
6985,41702,30.4,2026-02-12,Wrong Item
6986,292311,27.44,2026-02-12,Damaged Item
6987,246282,21.99,2026-02-12,Damaged Item
6988,191110,86.07,2026-02-12,Damaged Item
6989,8024,8.13,2026-02-12,Customer Error
6990,130729,28.66,2026-02-12,Damaged Item
6991,185745,12.27,2026-02-12,Damaged Item
6992,74464,46.01,2026-02-12,Damaged Item
6993,58120,4.19,2026-02-12,Damaged Item
6994,255549,17.45,2026-02-12,Late Delivery
6995,234537,3.29,2026-02-12,Wrong Item
6996,176021,5.77,2026-02-12,Damaged Item
6997,136971,50.98,2026-02-12,Customer Error
6998,75438,58.01,2026-02-12,Late Delivery
6999,60449,9.05,2026-02-12,Customer Error
7000,149104,132.98,2026-02-12,Customer Error
7001,51708,31.81,2026-02-12,Late Delivery
7002,181904,59.02,2026-02-12,Wrong Item
7003,43611,16.04,2026-02-12,Late Delivery
7004,211890,7.97,2026-02-12,Wrong Item
7005,61734,62.84,2026-02-12,Wrong Item
7006,187581,35.97,2026-02-12,Late Delivery
7007,174383,7.24,2026-02-12,Late Delivery
7008,209728,55.35,2026-02-12,Damaged Item
7009,168394,3.06,2026-02-12,Damaged Item
7010,138176,24.9,2026-02-12,Late Delivery
7011,151253,58.02,2026-02-12,Late Delivery
7012,130844,52.39,2026-02-12,Late Delivery
7013,138135,52.99,2026-02-12,Customer Error
7014,213403,31.8,2026-02-12,Wrong Item
7015,70519,4.51,2026-02-12,Customer Error
7016,128367,99.44,2026-02-12,Damaged Item
7017,145678,20.36,2026-02-12,Wrong Item
7018,197347,22.58,2026-02-12,Damaged Item
7019,46723,8.89,2026-02-12,Customer Error
7020,256027,44.04,2026-02-12,Damaged Item
7021,256816,15.27,2026-02-12,Customer Error
7022,215416,27.56,2026-02-12,Late Delivery
7023,218548,25.77,2026-02-12,Damaged Item
7024,293684,19.9,2026-02-12,Customer Error
7025,176631,52.63,2026-02-12,Damaged Item
7026,25289,79.48,2026-02-12,Late Delivery
7027,273753,34.91,2026-02-12,Customer Error
7028,18827,4.39,2026-02-12,Wrong Item
7029,90448,15.55,2026-02-12,Wrong Item
7030,117486,22.81,2026-02-12,Customer Error
7031,88322,9.92,2026-02-12,Late Delivery
7032,159860,23.37,2026-02-12,Wrong Item
7033,47877,54.16,2026-02-12,Wrong Item
7034,7126,24.95,2026-02-12,Damaged Item
7035,219506,7.34,2026-02-12,Damaged Item
7036,13571,46.6,2026-02-12,Wrong Item
7037,44169,25.37,2026-02-12,Damaged Item
7038,106525,10.73,2026-02-12,Customer Error
7039,204077,64.92,2026-02-12,Customer Error
7040,132220,88.26,2026-02-12,Late Delivery
7041,22918,23.11,2026-02-12,Damaged Item
7042,97300,14.69,2026-02-12,Customer Error
7043,81640,8.41,2026-02-12,Wrong Item
7044,220525,23.42,2026-02-12,Customer Error
7045,260070,9.81,2026-02-12,Late Delivery
7046,150975,68.17,2026-02-12,Customer Error
7047,144912,43.78,2026-02-12,Damaged Item
7048,104540,45.28,2026-02-12,Damaged Item
7049,20741,4.83,2026-02-12,Late Delivery
7050,49838,12.08,2026-02-12,Customer Error
7051,121351,17.41,2026-02-12,Late Delivery
7052,276246,13.26,2026-02-12,Late Delivery
7053,172991,26.67,2026-02-12,Damaged Item
7054,103323,140.57,2026-02-12,Late Delivery
7055,203728,16.48,2026-02-12,Customer Error
7056,120836,18.39,2026-02-12,Late Delivery
7057,117491,3.19,2026-02-12,Damaged Item
7058,87886,229.47,2026-02-12,Wrong Item
7059,216361,4.23,2026-02-12,Wrong Item
7060,123707,3.13,2026-02-12,Damaged Item
7061,102473,24.14,2026-02-12,Late Delivery
7062,166133,9.29,2026-02-12,Customer Error
7063,301610,15.81,2026-02-12,Damaged Item
7064,197453,37.81,2026-02-12,Damaged Item
7065,7921,201.53,2026-02-12,Customer Error
7066,258775,13.44,2026-02-12,Wrong Item
7067,249867,18.29,2026-02-12,Late Delivery
7068,27028,15.08,2026-02-12,Wrong Item
7069,108041,8.75,2026-02-12,Damaged Item
7070,84231,7.14,2026-02-12,Late Delivery
7071,10110,26.45,2026-02-12,Late Delivery
7072,146816,53.08,2026-02-12,Wrong Item
7073,261340,5.94,2026-02-12,Wrong Item
7074,288242,70.31,2026-02-12,Customer Error
7075,170801,21.8,2026-02-12,Customer Error
7076,193280,15.26,2026-02-12,Damaged Item
7077,118360,21.27,2026-02-12,Wrong Item
7078,80609,16.88,2026-02-12,Wrong Item
7079,294975,10.1,2026-02-12,Customer Error
7080,125185,5.47,2026-02-12,Damaged Item
7081,213955,13.53,2026-02-12,Late Delivery
7082,74500,56.66,2026-02-12,Customer Error
7083,34050,14.67,2026-02-12,Customer Error
7084,238990,11.12,2026-02-12,Customer Error
7085,8882,39.78,2026-02-12,Wrong Item
7086,129503,294.18,2026-02-12,Late Delivery
7087,297228,14.75,2026-02-12,Customer Error
7088,54457,60.47,2026-02-12,Damaged Item
7089,39358,28.36,2026-02-12,Damaged Item
7090,125346,1.01,2026-02-12,Damaged Item
7091,226525,28.41,2026-02-12,Wrong Item
7092,271546,3.29,2026-02-12,Late Delivery
7093,121397,12.43,2026-02-12,Customer Error
7094,199511,6.43,2026-02-12,Wrong Item
7095,11406,8.64,2026-02-12,Late Delivery
7096,167168,8.51,2026-02-12,Wrong Item
7097,146388,4.86,2026-02-12,Wrong Item
7098,84338,60.85,2026-02-12,Damaged Item
7099,31816,50.03,2026-02-12,Late Delivery
7100,19356,35.62,2026-02-12,Damaged Item
7101,75622,23.73,2026-02-12,Wrong Item
7102,36621,18.97,2026-02-12,Customer Error
7103,268230,297.79,2026-02-12,Late Delivery
7104,129387,108.42,2026-02-12,Customer Error
7105,268632,11.9,2026-02-12,Late Delivery
7106,141864,7.98,2026-02-12,Customer Error
7107,166379,5.32,2026-02-12,Late Delivery
7108,70647,134.85,2026-02-12,Damaged Item
7109,150014,20.66,2026-02-12,Damaged Item
7110,128124,8.22,2026-02-12,Customer Error
7111,3545,22.09,2026-02-12,Wrong Item
7112,77717,9.76,2026-02-12,Late Delivery
7113,136859,18.78,2026-02-12,Damaged Item
7114,33425,8.72,2026-02-12,Customer Error
7115,25,10.21,2026-02-12,Wrong Item
7116,168887,6.76,2026-02-12,Wrong Item
7117,128299,15.94,2026-02-12,Customer Error
7118,82697,28.45,2026-02-12,Customer Error
7119,159487,10.06,2026-02-12,Wrong Item
7120,46800,41.73,2026-02-12,Late Delivery
7121,254115,43.43,2026-02-12,Late Delivery
7122,94092,40.4,2026-02-12,Wrong Item
7123,53301,45.76,2026-02-12,Damaged Item
7124,295936,36.4,2026-02-12,Customer Error
7125,84120,7.76,2026-02-12,Customer Error
7126,278279,43.96,2026-02-12,Wrong Item
7127,272647,41.54,2026-02-12,Damaged Item
7128,280347,10.05,2026-02-12,Wrong Item
7129,205498,34.27,2026-02-12,Damaged Item
7130,291743,35.95,2026-02-12,Customer Error
7131,238935,16.64,2026-02-12,Wrong Item
7132,252372,17.1,2026-02-12,Customer Error
7133,276868,89.76,2026-02-12,Late Delivery
7134,12060,4.96,2026-02-12,Customer Error
7135,16931,43.31,2026-02-12,Wrong Item
7136,132217,38.26,2026-02-12,Damaged Item
7137,162052,52.68,2026-02-12,Late Delivery
7138,137707,14.93,2026-02-12,Late Delivery
7139,23608,12.51,2026-02-12,Customer Error
7140,219059,29.4,2026-02-12,Wrong Item
7141,233263,47.94,2026-02-12,Customer Error
7142,110579,8.58,2026-02-12,Customer Error
7143,237007,17.28,2026-02-12,Wrong Item
7144,186943,7.74,2026-02-12,Wrong Item
7145,47253,5.88,2026-02-12,Wrong Item
7146,77658,18.47,2026-02-12,Damaged Item
7147,283957,14.27,2026-02-12,Wrong Item
7148,238910,35.58,2026-02-12,Customer Error
7149,74701,1.7,2026-02-12,Late Delivery
7150,34324,11.96,2026-02-12,Damaged Item
7151,140107,12.18,2026-02-12,Late Delivery
7152,173568,21.08,2026-02-12,Late Delivery
